sunshine-birthday-bouquet,"Sunshine Birthday Bouquet",existing,birthday|best-seller|luxury-bouquet,"birthday","Luxury Bouquet",premium,95,125,"Gerbera daisies|sunflowers","Orange roses|solidago","Italian ruscus|salal",bright,"Hand-tied cheerful rounded gathering","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","A joyful hand-tied burst of gerberas and sunflowers to light up a birthday.","Pure celebration in bloom — vivid gerbera daisies and sunny sunflowers gathered with warm orange roses for a birthday wish that arrives smiling. Every stem is chosen for its glow, hand-tied into a cheerful, generous round that feels like sunshine at the door. It is the bouquet that makes someone feel unmistakably celebrated, delivered same-day across Kingston.","Sunshine Birthday Bouquet | Luxury Flower Delivery Kingston | The New Greenhouse","A bright hand-tied bouquet of gerberas and sunflowers for birthdays. A joyful premium gift with same-day Kingston delivery.","birthday bouquet Kingston, sunflower bouquet, gerbera daisies, bright birthday flowers, happy birthday flowers Jamaica, same-day flower delivery","Sunshine Birthday Bouquet — bright gerberas and sunflowers hand-tied in ivory tissue by The New Greenhouse","birthday | her | cheerful | premium-tier | bright | same-day-yes | friend | playful",birthday-balloon-bloom-box|congratulations-brights-bouquet|get-well-luxe,milestone-birthday-roses,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","Core best-seller, available year-round; sunflower size may vary subtly by season.","experience:deluxe|channel:retail|delivery:same-day|occasion:birthday|collection:best-seller|flower:mixed|palette:bright|style:hand-tied|format:bouquet|tier:premium|recipient:her","A finished gift-ready premium hand-tied bouquet of bright gerbera daisies and sunflowers with orange roses and solidago, framed by Italian ruscus and salal, hand-arranged with refined density in a cheerful rounded dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
congratulations-brights-bouquet,"Congratulations Brights Bouquet",existing,congratulations|best-seller|luxury-bouquet,"congratulations","Luxury Bouquet",premium,105,135,"Vivid mixed roses|gerbera daisies","Alstroemeria|spray roses","Ruscus|seeded eucalyptus",bright,"Hand-tied exuberant rounded gathering","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","A vivid mixed hand-tied bouquet made to say a big, bright congratulations.","For the promotion, the graduation, the milestone that deserves a fanfare — a jubilant mix of vivid roses and gerberas that celebrates as loudly as the moment does. The colours are bold and confident, hand-tied into a full, festive round that arrives like applause. Send it same-day across Kingston to tell someone their hard-won achievement did not go unnoticed.","Congratulations Brights Bouquet | Luxury Flower Delivery Kingston | The New Greenhouse","A vivid mixed bouquet to celebrate promotions, graduations and milestones. A bright premium gift with same-day Kingston delivery.","congratulations flowers Kingston, graduation bouquet, promotion flowers, bright celebration bouquet, congratulations flowers Jamaica, same-day flower delivery","Congratulations Brights Bouquet — vivid mixed roses and gerberas hand-tied in ivory tissue by The New Greenhouse","congratulations | her | celebratory | premium-tier | bright | same-day-yes | colleague | vibrant",champagne-congratulations-blooms|sunshine-birthday-bouquet|gratitude-garden-bouquet,champagne-congratulations-blooms,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","Core best-seller, available year-round; mix varies with seasonal bright blooms.","experience:deluxe|channel:retail|delivery:same-day|occasion:congratulations|collection:best-seller|flower:mixed|palette:bright|style:hand-tied|format:bouquet|tier:premium|recipient:her","A finished gift-ready premium hand-tied bouquet of vivid mixed roses and gerbera daisies with alstroemeria and spray roses, framed by ruscus and seeded eucalyptus, hand-arranged with refined density in an exuberant rounded dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
thank-you-peach-bouquet,"Thank You Peach Bouquet",existing,thank-you|luxury-bouquet,"thank-you","Luxury Bouquet",premium,95,125,"Peach roses","Peach lisianthus|spray roses","Silver dollar eucalyptus",pastel,"Hand-tied softly domed","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","Warm peach roses hand-tied to say a heartfelt, gracious thank you.","Gratitude has a colour, and it is the soft warm peach of these roses gathered gently by hand. Understated yet deeply sincere, this bouquet carries the kind of thank-you that words often struggle to hold — for the mentor, the friend, the one who showed up. Wrapped in ivory tissue and finished with satin ribbon, it arrives same-day in Kingston, gracious and glowing.","Thank You Peach Bouquet | Luxury Flower Delivery Kingston | The New Greenhouse","Warm peach roses hand-tied to express heartfelt gratitude. An elegant premium thank-you bouquet with same-day Kingston delivery.","thank you flowers Kingston, peach rose bouquet, gratitude flowers, thank you bouquet Jamaica, peach roses, same-day flower delivery","Thank You Peach Bouquet — soft peach roses hand-tied in ivory tissue by The New Greenhouse","thank-you | her | grateful | premium-tier | pastel | same-day-yes | friend | gracious",gratitude-garden-bouquet|new-baby-soft-pastels-bouquet|get-well-luxe,gratitude-garden-bouquet,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","Available year-round; peach rose tones may vary subtly by season.","experience:deluxe|channel:retail|delivery:same-day|occasion:thank-you|collection:luxury-bouquet|flower:rose|palette:pastel|style:hand-tied|format:bouquet|tier:premium|recipient:her","A finished gift-ready premium hand-tied bouquet of soft peach roses with peach lisianthus and spray roses, softened by silver dollar eucalyptus, hand-arranged with refined density in a soft dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
get-well-luxe,"Get Well Luxe",existing,get-well|luxury-bouquet,"get-well","Luxury Bouquet",premium,90,120,"Soft yellow and white roses","White lisianthus|yellow spray roses","Eucalyptus|ruscus",pastel,"Hand-tied gentle rounded gathering","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","Soft, cheerful blooms hand-tied to send warmth and a speedy recovery.","A gentle, uplifting gathering of soft yellow and white blooms — bright enough to lift a room, tender enough to soothe. This is the bouquet that sits at a bedside and quietly says get well soon, thinking of you, take your time. Wrapped in ivory tissue and delivered same-day across Kingston, it carries comfort and cheer in equal measure.","Get Well Luxe | Luxury Flower Delivery Kingston | The New Greenhouse","Soft cheerful yellow and white blooms hand-tied to wish a speedy recovery. A comforting premium bouquet with same-day Kingston delivery.","get well flowers Kingston, get well soon bouquet, cheerful flowers, recovery flowers Jamaica, feel better flowers, same-day flower delivery","Get Well Luxe — soft yellow and white roses hand-tied in ivory tissue by The New Greenhouse","get-well | her | comforting | premium-tier | pastel | same-day-yes | family | caring",get-well-sunshine-basket|thank-you-peach-bouquet|sunshine-birthday-bouquet,get-well-sunshine-basket,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve. Hospital delivery available — confirm ward policy.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","Available year-round; some hospitals restrict fresh flowers, so check ward rules before sending.","experience:deluxe|channel:retail|delivery:same-day|occasion:get-well|collection:luxury-bouquet|flower:rose|palette:pastel|style:hand-tied|format:bouquet|tier:premium|recipient:her","A finished gift-ready premium hand-tied bouquet of soft yellow and white roses with white lisianthus and yellow spray roses, softened by eucalyptus and ruscus, hand-arranged with refined density in a gentle rounded dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
new-baby-soft-pastels-bouquet,"New Baby Soft Pastels Bouquet",existing,new-baby|luxury-bouquet,"new-baby","Luxury Bouquet",premium,95,125,"Pastel roses (soft peach, ivory, pale yellow)","Lisianthus|spray roses","Silver dollar eucalyptus",pastel,"Hand-tied softly domed","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","A tender pastel bouquet to welcome a new arrival, whoever they are.","Soft as a first lullaby, this gender-neutral gathering of pastel roses and lisianthus welcomes the newest little one with quiet, gentle joy. The muted peaches, ivories and pale yellows suit any nursery and any new family, carrying a wish for sweet beginnings. Wrapped in ivory tissue and delivered same-day across Kingston, it greets the growing family with grace.","New Baby Soft Pastels Bouquet | Luxury Flower Delivery Kingston | The New Greenhouse","A tender gender-neutral pastel bouquet to welcome a new baby. A gentle premium gift with same-day Kingston delivery.","new baby flowers Kingston, new baby bouquet, welcome baby flowers, pastel baby bouquet, newborn flowers Jamaica, same-day flower delivery","New Baby Soft Pastels Bouquet — soft pastel roses hand-tied in ivory tissue by The New Greenhouse","new-baby | new-parent | celebratory | premium-tier | pastel | same-day-yes | family | gentle",new-baby-boy-blue-bouquet|new-baby-girl-pink-bouquet|thank-you-peach-bouquet,new-baby-girl-pink-bouquet,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve. Hospital delivery available — confirm ward policy.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","Available year-round; unisex palette suits any new arrival.","experience:deluxe|channel:retail|delivery:same-day|occasion:new-baby|collection:luxury-bouquet|flower:mixed|palette:pastel|style:hand-tied|format:bouquet|tier:premium|recipient:new-parent","A finished gift-ready premium hand-tied bouquet of soft neutral pastel roses in peach, ivory and pale yellow with lisianthus and spray roses, softened by silver dollar eucalyptus, hand-arranged with refined density in a soft dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
birthday-balloon-bloom-box,"Birthday Balloon Bloom Box",new,birthday|luxury-bouquet,"birthday","Floral Arrangement",premium,115,145,"Bright gerbera daisies|hot pink and orange roses","Spray roses|solidago","Salal|ruscus",bright,"Densely packed dome in a box with a balloon accent","Presented in box — no wrap","Champagne-gold and black satin ribbon, blank","Ivory round gift box with a champagne-gold balloon accent","Classic|Grand|Opulent","A box of bright blooms crowned with a balloon for a birthday to remember.","All the fun of a birthday, gift-boxed and ready to celebrate — a dense dome of bright gerberas and roses topped with a single elegant balloon that says the party has arrived. It is playful and polished at once, the kind of surprise that earns a squeal and a photo. Delivered same-day across Kingston, it turns an ordinary doorway into a moment worth remembering.","Birthday Balloon Bloom Box | Luxury Flower Delivery Kingston | The New Greenhouse","A bright bloom box crowned with a balloon accent for birthdays. A festive premium gift with same-day Kingston delivery.","birthday flowers Kingston, balloon and flowers, birthday box, bright birthday blooms, happy birthday gift Jamaica, same-day flower delivery","Birthday Balloon Bloom Box — bright gerberas and roses in an ivory box with a balloon accent by The New Greenhouse","birthday | her | cheerful | premium-tier | bright | same-day-yes | friend | playful",sunshine-birthday-bouquet|congratulations-brights-bouquet|get-well-sunshine-basket,milestone-birthday-roses,"Same-day delivery across Kingston for orders placed before 1pm; box is hand-delivered upright with the balloon secured.","Blooms are set in floral foam within the box — add a little water to the foam every two days and keep out of direct sun and heat.","New piece; balloon colour subject to stock, champagne-gold or ivory may substitute.","experience:deluxe|channel:retail|delivery:same-day|occasion:birthday|collection:luxury-bouquet|flower:mixed|palette:bright|style:arrangement|format:box|tier:premium|recipient:her","A finished gift-ready premium floral arrangement of bright gerbera daisies with hot pink and orange roses, spray roses and solidago, tucked with salal and ruscus, hand-arranged with refined density into a tight rounded dome filling an ivory round gift box, with a single plain champagne-gold balloon rising as an accent, box finished with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
milestone-birthday-roses,"Milestone Birthday Roses",new,birthday|signature,"birthday","Floral Arrangement",luxury,165,195,"Two dozen premium roses (blush, cream, soft coral)","Ranunculus|spray roses","Seeded eucalyptus|Italian ruscus",pastel,"Full elegant low-and-lush arrangement","Presented in vessel — no wrap","Champagne-gold and black satin ribbon, blank","Footed ivory ceramic vase","Grand (24)|Opulent (36)","Two dozen elegant roses for a birthday that deserves a grand gesture.","Some birthdays are not just another year — they are milestones, and they call for roses that rise to the occasion. Two dozen premium blooms in soft blush, cream and coral are arranged in refined abundance, a gift as considered as the person receiving it. Delivered same-day across Kingston, it marks the day with the quiet grandeur a landmark birthday deserves.","Milestone Birthday Roses | Luxury Flower Delivery Kingston | The New Greenhouse","Two dozen elegant roses in a luxury arrangement for a milestone birthday. A grand premium gift with same-day Kingston delivery.","milestone birthday flowers, luxury birthday roses Kingston, 30th birthday flowers, elegant birthday arrangement, birthday roses Jamaica, same-day flower delivery","Milestone Birthday Roses — two dozen blush and cream roses in a footed ivory vase by The New Greenhouse","birthday | her | celebratory | luxury-tier | pastel | same-day-yes | family | elegant",sunshine-birthday-bouquet|birthday-balloon-bloom-box|champagne-congratulations-blooms,champagne-congratulations-blooms,"Same-day delivery across Kingston for orders placed before 1pm; hand-delivered in a protective vase box.","Keep vessel topped with fresh water, trim stems every two days, and display away from direct sun and fruit to extend bloom life.","New signature-style piece; rose tones may vary subtly by season.","experience:deluxe|channel:retail|delivery:same-day|occasion:birthday|collection:signature|flower:rose|palette:pastel|style:arrangement|format:vase|tier:luxury|recipient:her","A finished gift-ready premium floral arrangement of two dozen premium roses in soft blush, cream and coral with ranunculus and spray roses, framed by seeded eucalyptus and Italian ruscus, hand-arranged with refined density in a full low rounded dome, set in a footed ivory ceramic vase, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
champagne-congratulations-blooms,"Champagne Congratulations Blooms",new,congratulations|signature,"congratulations","Floral Arrangement",luxury,175,210,"White roses|white lilies","White lisianthus|cream ranunculus","Gilded ruscus|seeded eucalyptus",mixed,"Full elegant low-and-lush arrangement with gold-touched accents","Presented in vessel — no wrap","Champagne-gold and black satin ribbon, blank","Footed ivory ceramic vase","Grand|Opulent","White and gold blooms arranged to toast a truly major achievement.","Some victories deserve champagne, and these are the flowers to raise alongside it — pristine white roses and lilies touched with gilded greenery for pure, celebratory elegance. It is the arrangement for the corner office, the big win, the moment worth framing, refined enough to honour the achievement without shouting. Delivered same-day across Kingston, it lets you say congratulations with unmistakable class.","Champagne Congratulations Blooms | Luxury Flower Delivery Kingston | The New Greenhouse","White and gold roses and lilies in a luxury arrangement to celebrate a big achievement. A refined premium gift with same-day Kingston delivery.","congratulations flowers Kingston, white and gold flowers, luxury congratulations arrangement, promotion flowers, celebration flowers Jamaica, same-day flower delivery","Champagne Congratulations Blooms — white roses and lilies with gilded greenery in a footed ivory vase by The New Greenhouse","congratulations | him | celebratory | luxury-tier | mixed | same-day-yes | colleague | sophisticated",congratulations-brights-bouquet|milestone-birthday-roses|gratitude-garden-bouquet,milestone-birthday-roses,"Same-day delivery across Kingston for orders placed before 1pm; hand-delivered in a protective vase box. Office delivery available.","Keep vessel topped with fresh water, trim stems every two days, and remove lily pollen anthers to protect petals and surfaces.","New signature-style piece; lily stems open over 1–2 days for a longer display.","experience:deluxe|channel:retail|delivery:same-day|occasion:congratulations|collection:signature|flower:lily|palette:mixed|style:arrangement|format:vase|tier:luxury|recipient:him","A finished gift-ready premium floral arrangement of pristine white roses and white lilies with white lisianthus and cream ranunculus, framed by gilded ruscus and seeded eucalyptus, hand-arranged with refined density in a full low rounded dome, set in a footed ivory ceramic vase, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
gratitude-garden-bouquet,"Gratitude Garden Bouquet",new,thank-you|luxury-bouquet,"thank-you","Luxury Bouquet",premium,105,135,"Garden roses|lisianthus","Ranunculus|stock|spray roses","Seeded eucalyptus|jasmine vine",pastel,"Loose garden-gathered hand-tied","Premium kraft and ivory tissue","Champagne-gold and black satin ribbon, blank","Hand-tied bouquet — no vessel","Classic|Grand|Opulent","A soft, garden-gathered bouquet for a thank-you that feels heartfelt.","Loose, unhurried and lovingly gathered, this garden-style bouquet mixes soft roses, lisianthus and stock as though picked fresh from a private garden that morning. It carries a gentle, genuine thank-you — the kind you send when someone's kindness deserves more than a note. Wrapped in ivory tissue and delivered same-day across Kingston, it arrives with warmth in every stem.","Gratitude Garden Bouquet | Luxury Flower Delivery Kingston | The New Greenhouse","A soft garden-style bouquet of roses, lisianthus and stock to say thank you. A heartfelt premium gift with same-day Kingston delivery.","thank you flowers Kingston, garden bouquet, gratitude flowers, thank you bouquet Jamaica, garden roses, same-day flower delivery","Gratitude Garden Bouquet — soft garden roses and lisianthus hand-tied in ivory tissue by The New Greenhouse","thank-you | her | grateful | premium-tier | pastel | same-day-yes | friend | gracious",thank-you-peach-bouquet|get-well-luxe|new-baby-soft-pastels-bouquet,champagne-congratulations-blooms,"Same-day delivery across Kingston for orders placed before 1pm; presented in a protective bouquet sleeve.","Unwrap, trim stems at an angle, and place in fresh cool water; refresh water every two days and keep away from direct heat.","New piece; garden mix varies gently with the season for a natural look.","experience:deluxe|channel:retail|delivery:same-day|occasion:thank-you|collection:luxury-bouquet|flower:mixed|palette:pastel|style:hand-tied|format:bouquet|tier:premium|recipient:her","A finished gift-ready premium hand-tied bouquet of soft garden roses and lisianthus with ranunculus, stock and spray roses, softened by seeded eucalyptus and trailing jasmine vine, hand-arranged with refined density in a loose garden-gathered dome, wrapped in premium kraft and ivory tissue, tied with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
get-well-sunshine-basket,"Get Well Sunshine Basket",new,get-well|luxury-bouquet,"get-well","Floral Arrangement",premium,105,135,"Sunflowers|yellow gerbera daisies","Yellow roses|white daisies|solidago","Salal|ruscus",bright,"Full cheerful basket arrangement","Presented in basket — no wrap","Champagne-gold and black satin ribbon, blank","Natural woven handled basket","Classic|Grand|Opulent","A cheerful basket of sunny blooms to brighten a recovery.","Sunshine you can send — a warm woven basket brimming with sunflowers, gerberas and yellow roses that fills a room with cheer the moment it arrives. Its ready-to-display basket needs no vase, making it a thoughtful choice for a bedside, a hospital room or a home that could use a lift. Delivered same-day across Kingston, it carries a heartfelt wish to feel better soon.","Get Well Sunshine Basket | Luxury Flower Delivery Kingston | The New Greenhouse","A cheerful woven basket of sunflowers and gerberas to brighten a recovery. A warm premium get-well gift with same-day Kingston delivery.","get well basket Kingston, sunflower basket, feel better flowers, get well soon gift, recovery flowers Jamaica, same-day flower delivery","Get Well Sunshine Basket — sunflowers and yellow gerberas in a woven handled basket by The New Greenhouse","get-well | family | comforting | premium-tier | bright | same-day-yes | friend | caring",get-well-luxe|sunshine-birthday-bouquet|birthday-balloon-bloom-box,milestone-birthday-roses,"Same-day delivery across Kingston for orders placed before 1pm; basket is hand-delivered upright. Hospital delivery available — confirm ward policy.","Blooms are set in floral foam within the basket — add a little water to the foam every two days and keep out of direct sun and heat.","New piece; some hospitals restrict fresh flowers, so check ward rules before sending.","experience:deluxe|channel:retail|delivery:same-day|occasion:get-well|collection:luxury-bouquet|flower:sunflower|palette:bright|style:basket|format:basket|tier:premium|recipient:family","A finished gift-ready premium floral arrangement of sunflowers and yellow gerbera daisies with yellow roses, white daisies and solidago, tucked with salal and ruscus, hand-arranged with refined density in a full cheerful mound filling a natural woven handled basket, finished with a plain smooth champagne-gold and black satin ribbon, completely blank — no text. Eye-level straight-on angle. Centred composition with generous negative space and roughly 10% margin. Soft luxury studio lighting, balanced exposure, gentle highlights. Soft warm ivory-to-pale-taupe seamless studio background with a gentle grounding shadow — no black, no hard shadows. Warm, natural, true-to-life, premium editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no malformed or duplicated petals, no text, no logo, no watermark, no people, no hands."
