classic-white-sympathy-arrangement,Classic White Sympathy Arrangement,existing,Sympathy & Funeral,"Sympathy — funeral, condolence",Sympathy Tribute,luxury,155,185,White lilies|White roses,White chrysanthemums|White lisianthus,Italian ruscus|Salal|Seeded eucalyptus,White / green,"Rounded gathered sympathy arrangement, serene even density",None — vase arrangement,"Plain white satin ribbon, blank, no text",Ivory ceramic urn vase,Standard|Full|Grand,"A serene all-white arrangement of lilies, roses and chrysanthemums to express heartfelt sympathy.","When words feel too small, flowers can carry what the heart cannot say. This gathering of white lilies, roses and chrysanthemums rests in a quiet ivory urn, softened by trailing greenery and unhurried grace. It is a gesture of comfort and deep respect, sent to hold a family gently through their sorrow. Delivered with the utmost care.",Classic White Sympathy Arrangement | Luxury Flower Delivery Kingston | The New Greenhouse,"A serene all-white sympathy arrangement of lilies, roses and chrysanthemums in an ivory urn. Luxury funeral flowers, delivered with care in Kingston.",sympathy arrangement|white funeral flowers|condolence flowers|white lilies|Kingston funeral florist|luxury sympathy flowers Jamaica,"Classic White Sympathy Arrangement — serene white lilies, roses and chrysanthemums in an ivory urn by The New Greenhouse",sympathy|family|comforting-respectful|luxury-tier|white|same-day|family|serene-dignified,Serene Sympathy Vase|Peaceful Tribute Basket,White Standing Spray|Classic White Wreath,"Same-day delivery available where possible. Delivered directly to the funeral home or residence with discreet, respectful handling. Timing coordinated with the service.","Keep in fresh water and out of direct sun and drafts. Trim stems every few days and refresh the water to extend the arrangement's life.",Available year-round; white blooms substituted like-for-like by season while preserving the all-white palette.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:lily|flower:rose|palette:white|style:arrangement|format:vase|tier:luxury|recipient:family,"A finished sympathy arrangement, dignified and serene, rounded gathered form with serene even density, of white lilies and white roses with white chrysanthemums and white lisianthus and Italian ruscus, salal and seeded eucalyptus greenery, arranged in an ivory ceramic urn vase shown clearly, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
white-standing-spray,White Standing Spray,new,Sympathy & Funeral,"Sympathy — funeral service, standing tribute",Sympathy Tribute,luxury,185,225,White lilies|White roses,White gladioli|White chrysanthemums,Leatherleaf fern|Italian ruscus|Salal,White / green,"Large upright standing spray on easel, formal fan form",None — easel-mounted tribute,"Plain white satin ribbon, blank, no text",Displayed on a wire easel stand,Standard|Grand,"A tall white standing spray of lilies and roses on an easel, a dignified tribute for the service.","Standing tall beside the service, this spray speaks of a life honoured and deeply loved. White lilies and roses rise in a formal fan, steadied by gladioli and soft greenery on a graceful easel. It is a presence of quiet dignity — a way to stand with a family when you cannot stand beside them. Delivered directly to the service with care.",White Standing Spray | Luxury Flower Delivery Kingston | The New Greenhouse,"A tall white standing spray of lilies, roses and gladioli on an easel. Dignified luxury funeral tribute flowers, delivered with care in Kingston, Jamaica.",standing spray|funeral spray|white lilies easel tribute|sympathy standing spray|Kingston funeral flowers|luxury sympathy florist Jamaica,White Standing Spray — tall white lilies and roses on a wire easel by The New Greenhouse,sympathy|family|comforting-respectful|luxury-tier|white|same-day|family|dignified-formal,Classic White Wreath|Classic White Sympathy Arrangement,White Casket Spray|Classic White Wreath,"Same-day delivery available where possible. Delivered and set on its easel directly at the funeral home, with discreet, respectful handling and timing to the service.","Displayed on an easel for the service; keep out of direct sun and wind. Best appreciated fresh on the day of the tribute.",Made to order for the service; advance notice appreciated for grand size. White blooms substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:lily|flower:rose|palette:white|style:standing-spray|format:stand|tier:luxury|recipient:family,"A finished sympathy standing spray, dignified and serene, large upright formal fan form, of white lilies and white roses with white gladioli and white chrysanthemums and leatherleaf fern, Italian ruscus and salal greenery, shown on a wire easel stand, finished with a plain white satin ribbon, blank, no text, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
classic-white-wreath,Classic White Wreath,new,Sympathy & Funeral,"Sympathy — funeral service, memorial tribute",Sympathy Tribute,luxury,175,215,White roses|White chrysanthemums,White carnations|White lisianthus,Salal|Leatherleaf fern|Italian ruscus,White / green,"Full circular ring wreath, even continuous form",None — easel-mounted tribute,"Plain white satin ribbon, blank, no text",Displayed on a wire easel stand,Standard|Grand,"A full circular white wreath of roses and chrysanthemums, an enduring symbol of eternal remembrance.","The circle has no end, and neither does the love it honours. This full white wreath of roses and chrysanthemums, threaded with soft greenery, is a timeless emblem of eternal remembrance. Set on a graceful easel beside the service, it offers a family a quiet, dignified comfort. Delivered directly to the funeral home with the greatest care.",Classic White Wreath | Luxury Flower Delivery Kingston | The New Greenhouse,"A full circular white wreath of roses and chrysanthemums on an easel. A timeless luxury funeral tribute, delivered with care in Kingston, Jamaica.",funeral wreath|white sympathy wreath|memorial wreath|white roses wreath|Kingston funeral flowers|luxury sympathy florist Jamaica,Classic White Wreath — circular white roses and chrysanthemums ring on a wire easel by The New Greenhouse,sympathy|family|comforting-respectful|luxury-tier|white|same-day|family|timeless-dignified,White Standing Spray|Peaceful Tribute Basket,White Casket Spray|White Standing Spray,"Same-day delivery available where possible. Delivered and set on its easel directly at the funeral home, handled discreetly and timed to the service.","Displayed on an easel for the service; keep out of direct sun and wind. Best appreciated fresh on the day of the tribute.",Made to order for the service; advance notice appreciated for grand size. White blooms substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:rose|flower:chrysanthemum|palette:white|style:wreath|format:stand|tier:luxury|recipient:family,"A finished sympathy wreath, dignified and serene, full circular ring with even continuous form, of white roses and white chrysanthemums with white carnations and white lisianthus and salal, leatherleaf fern and Italian ruscus greenery, shown on a wire easel stand, finished with a plain white satin ribbon, blank, no text, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
peaceful-tribute-basket,Peaceful Tribute Basket,new,Sympathy & Funeral,"Sympathy — condolence, residence or funeral home",Sympathy Tribute,premium,110,145,White roses|White lilies,White chrysanthemums|White lisianthus,Seeded eucalyptus|Italian ruscus|Salal,White / green,"Soft low gathered basket, gentle rounded spread",None — basket arrangement,"Plain soft-grey satin ribbon, blank, no text",Natural woven handled basket,Standard|Full,"A soft white basket of roses and lilies, a gentle gesture of comfort for a grieving home.","Sometimes comfort is best sent quietly, to a doorstep and a heavy heart. This soft basket gathers white roses and lilies in a low, gentle spread, cradled in natural woven handles. It brings a moment of peace and warmth into a grieving home, without asking for anything in return. Delivered discreetly, with tender care.",Peaceful Tribute Basket | Luxury Flower Delivery Kingston | The New Greenhouse,"A soft white sympathy basket of roses, lilies and chrysanthemums. A gentle gesture of comfort, delivered discreetly in Kingston, Jamaica.",sympathy basket|condolence flowers basket|white funeral basket|comfort flowers|Kingston sympathy florist|luxury funeral flowers Jamaica,Peaceful Tribute Basket — soft white roses and lilies in a natural woven basket by The New Greenhouse,sympathy|family|comforting-respectful|premium-tier|white|same-day|family|gentle-warm,Serene Sympathy Vase|Classic White Sympathy Arrangement,White Standing Spray|Classic White Wreath,"Same-day delivery available where possible. Delivered directly to the residence or funeral home with discreet, respectful handling.","Keep the basket in a cool spot out of direct sun and drafts. Add water to the liner as needed to keep the flowers fresh.",Available year-round; white blooms substituted like-for-like by season while preserving the all-white palette.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:rose|flower:lily|palette:white|style:basket|format:basket|tier:premium|recipient:family,"A finished sympathy basket, dignified and serene, soft low gathered form with gentle rounded spread, of white roses and white lilies with white chrysanthemums and white lisianthus and seeded eucalyptus, Italian ruscus and salal greenery, arranged in a natural woven handled basket shown clearly, finished with a plain soft-grey satin ribbon, blank, no text, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
white-casket-spray,White Casket Spray,new,Sympathy & Funeral,"Sympathy — funeral service, casket tribute",Sympathy Tribute,signature,275,425,White lilies|White roses,White hydrangea|White orchids,Italian ruscus|Salal|Seeded eucalyptus|Trailing ivy,White / green,"Full horizontal casket-top spray, lush cascading form",None — casket-top tribute,"Plain white satin ribbon, blank, no text",None — rests across the casket,Half-Couch|Full-Couch,"A lush horizontal white casket spray of lilies, roses and hydrangea, the family's final tribute.","The most personal of tributes, laid where the family says their last farewell. White lilies, roses and hydrangea gather into a lush horizontal spray, trailing ivy and orchids over the edge with quiet grace. It is abundance offered in love — a final gesture of honour and devotion. Crafted with the deepest care and delivered directly to the service.",White Casket Spray | Luxury Flower Delivery Kingston | The New Greenhouse,"A lush horizontal white casket spray of lilies, roses, hydrangea and orchids. A signature funeral tribute, delivered with care in Kingston, Jamaica.",casket spray|casket flowers|white funeral casket spray|white lilies casket tribute|Kingston funeral florist|luxury sympathy flowers Jamaica,"White Casket Spray — lush horizontal white lilies, roses and hydrangea casket-top piece by The New Greenhouse",sympathy|family|comforting-respectful|signature-tier|white|same-day|family|devoted-abundant,White Standing Spray|Classic White Wreath,White Standing Spray|Classic White Wreath,"Same-day delivery available where possible; advance notice appreciated for this signature piece. Delivered and placed directly at the funeral home, timed to the service, with discreet handling.","Prepared to rest across the casket for the service; keep cool and out of direct sun until placed. Crafted to look its finest on the day of the tribute.",Made to order as the family's principal tribute; advance notice recommended. White blooms substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:lily|flower:rose|palette:white|style:casket-spray|format:stand|tier:signature|recipient:family,"A finished sympathy casket spray, dignified and serene, full horizontal casket-top piece with lush cascading form, of white lilies and white roses with white hydrangea and white orchids and Italian ruscus, salal, seeded eucalyptus and trailing ivy, shown as a horizontal casket-top arrangement, finished with a plain white satin ribbon, blank, no text, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
serene-sympathy-vase,Serene Sympathy Vase,new,Sympathy & Funeral,"Sympathy — condolence, residence or funeral home",Sympathy Tribute,premium,105,140,White roses|White lisianthus,White chrysanthemums|White stock,Italian ruscus|Seeded eucalyptus,White / green,"Rounded upright vase arrangement, calm balanced density",None — vase arrangement,"Plain white satin ribbon, blank, no text",Clear glass column vase,Standard|Full,"A calm white vase of roses and lisianthus, an understated expression of sympathy and comfort.","A quiet, graceful way to say you are thinking of them. White roses and lisianthus rise softly from a clear glass vase, calm and unhurried, threaded with gentle greenery. It settles easily onto a table at home or beside the service, offering steady comfort in a difficult time. Delivered thoughtfully, with care.",Serene Sympathy Vase | Luxury Flower Delivery Kingston | The New Greenhouse,"A calm white sympathy vase of roses, lisianthus and chrysanthemums. An understated gesture of comfort, delivered with care in Kingston, Jamaica.",sympathy vase|condolence flowers|white sympathy arrangement|white roses vase|Kingston sympathy florist|luxury funeral flowers Jamaica,Serene Sympathy Vase — calm white roses and lisianthus in a clear glass vase by The New Greenhouse,sympathy|family|comforting-respectful|premium-tier|white|same-day|family|calm-understated,Peaceful Tribute Basket|Classic White Sympathy Arrangement,Classic White Sympathy Arrangement|White Standing Spray,"Same-day delivery available where possible. Delivered directly to the residence or funeral home with discreet, respectful handling.","Keep in fresh water out of direct sun and drafts. Trim stems and refresh the water every few days to extend its life.",Available year-round; white blooms substituted like-for-like by season while preserving the all-white palette.,experience:deluxe|channel:retail|delivery:same-day|occasion:sympathy|flower:rose|flower:mixed|palette:white|style:arrangement|format:vase|tier:premium|recipient:family,"A finished sympathy vase arrangement, dignified and serene, rounded upright form with calm balanced density, of white roses and white lisianthus with white chrysanthemums and white stock and Italian ruscus and seeded eucalyptus greenery, arranged in a clear glass column vase shown clearly, finished with a plain white satin ribbon, blank, no text, predominantly white and green with no bright colours; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
corporate-elegance-arrangement,Corporate Elegance Arrangement,existing,Corporate Gifting,"Corporate — office, client gifting",Floral Arrangement,premium,130,150,White roses|White calla lilies,White hydrangea|Green cymbidium orchids,Monstera leaf|Italian ruscus|Aspidistra,White / green,"Structured modern arrangement, clean architectural lines",None — vase arrangement,None,Matte white ceramic column vase,Standard|Grand,"A structured white-and-green arrangement in a modern vase, refined enough for any office or lobby.","Composed, confident and quietly impressive — the floral equivalent of a firm handshake. White roses and calla lilies stand in clean architectural lines, accented by green orchids and sculptural foliage in a matte white vase. It brings a polished, professional presence to a desk, boardroom or lobby. Delivered ready to make an impression.",Corporate Elegance Arrangement | Luxury Flower Delivery Kingston | The New Greenhouse,"A structured white-and-green corporate arrangement of roses, callas and orchids in a modern vase. Luxury office flowers, delivered in Kingston, Jamaica.",corporate flowers|office arrangement|white calla lilies|business gifting flowers|Kingston corporate florist|luxury office flowers Jamaica,Corporate Elegance Arrangement — structured white roses and calla lilies with green orchids in a modern white vase by The New Greenhouse,corporate|client|professional|premium-tier|white-green|same-day|client|polished-modern,Executive Desk Arrangement|Corporate Thank-You Gift,Reception Lobby Arrangement|Office Floral Display,"Same-day delivery available where possible. Delivered to the office or lobby; recurring and contract options available for ongoing corporate displays.","Keep in fresh water away from direct sun, vents and heat. Top up the water and trim stems every few days to keep it looking sharp.",Available year-round; premium white and green stems substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:corporate|flower:rose|flower:orchid|palette:mixed|style:arrangement|format:vase|tier:premium|recipient:client,"A finished corporate floral arrangement, polished, structured and tasteful, clean architectural lines, of white roses and white calla lilies with white hydrangea and green cymbidium orchids and monstera leaf, Italian ruscus and aspidistra, arranged in a matte white ceramic column vase suited to a desk or lobby, whites and greens with restrained accent; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
executive-desk-arrangement,Executive Desk Arrangement,new,Corporate Gifting,"Corporate — desk, executive gifting",Floral Arrangement,premium,100,130,White roses|White spray roses,White lisianthus|Green hypericum berries,Italian ruscus|Seeded eucalyptus,White / green,"Compact refined low arrangement, neat rounded form",None — vase arrangement,None,Low matte white ceramic cube vase,Petite|Standard,"A compact white-and-green arrangement scaled for a desk, refined without crowding the workspace.","Refinement that respects the workspace it sits in. This compact arrangement keeps white roses and lisianthus neat and low, accented with green berries in a modern cube vase. It brings a touch of considered calm to a desk or credenza without ever getting in the way. Delivered ready to elevate an executive's everyday.",Executive Desk Arrangement | Luxury Flower Delivery Kingston | The New Greenhouse,"A compact white-and-green desk arrangement of roses, lisianthus and berries in a modern vase. Luxury corporate flowers, delivered in Kingston, Jamaica.",desk arrangement|executive flowers|office desk flowers|corporate gifting|Kingston corporate florist|luxury office flowers Jamaica,Executive Desk Arrangement — compact white roses and lisianthus with green berries in a low white cube vase by The New Greenhouse,corporate|colleague|professional|premium-tier|white-green|same-day|colleague|refined-compact,Corporate Thank-You Gift|Corporate Elegance Arrangement,Corporate Elegance Arrangement|Reception Lobby Arrangement,"Same-day delivery available where possible. Delivered to the office; recurring desk-refresh and contract options available on request.","Keep in fresh water away from direct sun, vents and heat. Top up the water every few days to keep it looking crisp.",Available year-round; white and green stems substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:corporate|flower:rose|palette:mixed|style:arrangement|format:vase|tier:premium|recipient:colleague,"A finished corporate floral arrangement, polished, structured and tasteful, compact refined low neat rounded form, of white roses and white spray roses with white lisianthus and green hypericum berries and Italian ruscus and seeded eucalyptus greenery, arranged in a low matte white ceramic cube vase suited to a desk, whites and greens with restrained accent; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
reception-lobby-arrangement,Reception Lobby Arrangement,new,Corporate Gifting,"Corporate — lobby, reception statement",Floral Arrangement,luxury,175,225,White hydrangea|White roses,White calla lilies|Green anthurium,Monstera leaf|Aspidistra|Italian ruscus,White / green,"Large statement arrangement, full sculptural spread",None — vase arrangement,None,Tall matte white ceramic pedestal vase,Grand|Statement,A large white-and-green statement arrangement built to command a reception or lobby with presence.,"The first impression, made in flowers. This statement arrangement gathers white hydrangea, roses and callas into a full sculptural spread, grounded by architectural greenery in a tall pedestal vase. It gives a reception or lobby the polished, confident presence a brand deserves. Delivered and styled to anchor the space.",Reception Lobby Arrangement | Luxury Flower Delivery Kingston | The New Greenhouse,"A large white-and-green statement arrangement of hydrangea, roses and callas for a lobby. Luxury corporate flowers, delivered in Kingston, Jamaica.",lobby arrangement|reception flowers|corporate statement flowers|white hydrangea|Kingston corporate florist|luxury office flowers Jamaica,"Reception Lobby Arrangement — large white hydrangea, roses and callas in a tall white pedestal vase by The New Greenhouse",corporate|client|professional|luxury-tier|white-green|same-day|client|statement-polished,Office Floral Display|Corporate Elegance Arrangement,Office Floral Display|Corporate Thank-You Gift,"Same-day delivery available where possible. Delivered and placed on-site; recurring weekly and contract options available for ongoing lobby displays.","Keep on a level surface away from direct sun, vents and heat. Top up the water and trim stems every few days to maintain its full form.",Available year-round; ideal on a recurring contract. Premium white and green stems substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:corporate|flower:hydrangea|flower:rose|palette:mixed|style:arrangement|format:vase|tier:luxury|recipient:client,"A finished corporate floral arrangement, polished, structured and tasteful, large statement full sculptural spread, of white hydrangea and white roses with white calla lilies and green anthurium and monstera leaf, aspidistra and Italian ruscus, arranged in a tall matte white ceramic pedestal vase suited to a lobby, whites and greens with restrained accent; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
office-floral-display,Office Floral Display,new,Corporate Gifting,"Corporate — office, recurring display",Floral Arrangement,premium,115,150,White roses|White chrysanthemums,White lisianthus|Green hydrangea,Italian ruscus|Seeded eucalyptus|Aspidistra,White / green,"Balanced medium arrangement, tidy rounded form",None — vase arrangement,None,Matte white ceramic tapered vase,Standard|Full,"A tidy white-and-green display designed for recurring delivery, keeping the office fresh week to week.","Consistency that keeps a workplace feeling cared for, arrangement after arrangement. This balanced white-and-green display sits neatly on a counter, credenza or meeting table, tidy and always fresh. Set up on a recurring schedule, it takes the thinking out of keeping the office looking its best. Delivered on your cadence, styled the same beautiful way each time.",Office Floral Display | Luxury Flower Delivery Kingston | The New Greenhouse,"A tidy white-and-green office display of roses, chrysanthemums and hydrangea for recurring delivery. Luxury corporate flowers in Kingston, Jamaica.",office flowers|recurring floral display|corporate subscription flowers|weekly office flowers|Kingston corporate florist|luxury office flowers Jamaica,Office Floral Display — tidy white roses and chrysanthemums with green hydrangea in a white tapered vase by The New Greenhouse,corporate|colleague|professional|premium-tier|white-green|same-day|colleague|fresh-consistent,Executive Desk Arrangement|Reception Lobby Arrangement,Reception Lobby Arrangement|Corporate Elegance Arrangement,"Same-day delivery available where possible. Designed for recurring weekly or bi-weekly delivery on a simple contract; one-off orders also welcome.","Keep in fresh water away from direct sun, vents and heat. On a recurring plan we refresh the display for you each visit.",Available year-round; best value on a recurring contract. White and green stems substituted like-for-like by season.,experience:deluxe|channel:retail|delivery:same-day|occasion:corporate|flower:rose|flower:chrysanthemum|palette:mixed|style:arrangement|format:vase|tier:premium|recipient:colleague,"A finished corporate floral arrangement, polished, structured and tasteful, balanced medium tidy rounded form, of white roses and white chrysanthemums with white lisianthus and green hydrangea and Italian ruscus, seeded eucalyptus and aspidistra, arranged in a matte white ceramic tapered vase suited to an office, whites and greens with restrained accent; eye-level straight-on, centred, generous negative space, ~10% margin; soft luxury studio lighting, gentle highlights; soft warm ivory-to-pale-taupe seamless studio background, gentle grounding shadow — no black, no hard shadows; warm, natural, true-to-life, editorial grading. Vertical 4:5 crop. Photorealistic high-end florist catalogue quality; botanically accurate; no AI artifacts, no text, no logo, no watermark, no people, no hands."
